p max 2002 139600
a 1543 585 150
a 543 1586 0
a 1586 543 100
a 586 1543 0
a 1543 586 100
a 543 1587 0
a 1587 543 50
a 587 1543 0
a 1543 587 50
a 543 1603 0
a 1603 543 167
a 603 1543 0
a 1543 603 167
a 543 1604 0
a 1604 543 133
a 604 1543 0
a 1543 604 133
a 543 1605 0
a 1605 543 100
a 605 1543 0
a 1543 605 100
a 543 1606 0
a 1606 543 67
a 606 1543 0
a 1543 606 67
a 543 1607 0
a 1607 543 33
a 607 1543 0
a 1543 607 33
a 543 1623 0
a 1623 543 83
a 623 1543 0
a 1543 623 83
a 543 1624 0
a 1624 543 67
a 624 1543 0
a 1543 624 67
a 543 1625 0
a 1625 543 50
a 625 1543 0
a 1543 625 50
a 543 1626 0
a 1626 543 33
a 626 1543 0
a 1543 626 33
a 543 1627 0
a 1627 543 17
a 627 1543 0
a 1543 627 17
a 544 1545 0
a 1545 544 229
a 545 1544 0
a 1544 545 229
a 544 1546 0
a 1546 544 250
a 546 1544 0
a 1544 546 250
a 544 1547 0
a 1547 544 167
a 547 1544 0
a 1544 547 167
a 544 1548 0
a 1548 544 83
a 548 1544 0
a 1544 548 83
a 544 1563 0
a 1563 544 267
a 563 1544 0
a 1544 563 267
a 544 1564 0
a 1564 544 229
a 564 1544 0
a 1544 564 229
a 544 1565 0
a 1565 544 267
a 565 1544 0
a 1544 565 267
a 544 1566 0
a 1566 544 200
a 566 1544 0
a 1544 566 200
a 544 1567 0
a 1567 544 133
a 567 1544 0
a 1544 567 133
a 544 1568 0
a 1568 544 67
a 568 1544 0
a 1544 568 67
a 544 1583 0
a 1583 544 200
a 583 1544 0
a 1544 583 200
a 544 1584 0
a 1584 544 250
a 584 1544 0
a 1544 584 250
a 544 1585 0
a 1585 544 200
a 585 1544 0
a 1544 585 200
a 544 1586 0
a 1586 544 150
a 586 1544 0
a 1544 586 150
a 544 1587 0
a 1587 544 100
a 587 1544 0
a 1544 587 100
a 544 1588 0
a 1588 544 50
a 588 1544 0
a 1544 588 50
a 544 1603 0
a 1603 544 133
a 603 1544 0
a 1544 603 133
a 544 1604 0
a 1604 544 167
a 604 1544 0
a 1544 604 167
a 544 1605 0
a 1605 544 133
a 605 1544 0
a 1544 605 133
a 544 1606 0
a 1606 544 100
a 606 1544 0
a 1544 606 100
a 544 1607 0
a 1607 544 67
a 607 1544 0
a 1544 607 67
a 544 1608 0
a 1608 544 33
a 608 1544 0
a 1544 608 33
a 544 1623 0
a 1623 544 67
a 623 1544 0
a 1544 623 67
a 544 1624 0
a 1624 544 83
a 624 1544 0
a 1544 624 83
a 544 1625 0
a 1625 544 67
a 625 1544 0
a 1544 625 67
a 544 1626 0
a 1626 544 50
a 626 1544 0
a 1544 626 50
a 544 1627 0
a 1627 544 33
a 627 1544 0
a 1544 627 33
a 544 1628 0
a 1628 544 17
a 628 1544 0
a 1544 628 17
a 545 1546 0
a 1546 545 229
a 546 1545 0
a 1545 546 229
a 545 1547 0
a 1547 545 250
a 547 1545 0
a 1545 547 250
a 545 1548 0
a 1548 545 167
a 548 1545 0
a 1545 548 167
a 545 1549 0
a 1549 545 83
a 549 1545 0
a 1545 549 83
a 545 1563 0
a 1563 545 200
a 563 1545 0
a 1545 563 200
a 545 1564 0
a 1564 545 267
a 564 1545 0
a 1545 564 267
a 545 1565 0
a 1565 545 229
a 565 1545 0
a 1545 565 229
a 545 1566 0
a 1566 545 267
a 566 1545 0
a 1545 566 267
a 545 1567 0
a 1567 545 200
a 567 1545 0
a 1545 567 200
a 545 1568 0
a 1568 545 133
a 568 1545 0
a 1545 568 133
a 545 1569 0
a 1569 545 67
a 569 1545 0
a 1545 569 67
a 545 1583 0
a 1583 545 150
a 583 1545 0
a 1545 583 150
a 545 1584 0
a 1584 545 200
a 584 1545 0
a 1545 584 200
a 545 1585 0
a 1585 545 250
a 585 1545 0
a 1545 585 250
a 545 1586 0
a 1586 545 200
a 586 1545 0
a 1545 586 200
a 545 1587 0
a 1587 545 150
a 587 1545 0
a 1545 587 150
a 545 1588 0
a 1588 545 100
a 588 1545 0
a 1545 588 100
a 545 1589 0
a 1589 545 50
a 589 1545 0
a 1545 589 50
a 545 1603 0
a 1603 545 100
a 603 1545 0
a 1545 603 100
a 545 1604 0
a 1604 545 133
a 604 1545 0
a 1545 604 133
a 545 1605 0
a 1605 545 167
a 605 1545 0
a 1545 605 167
a 545 1606 0
a 1606 545 133
a 606 1545 0
a 1545 606 133
a 545 1607 0
a 1607 545 100
a 607 1545 0
a 1545 607 100
a 545 1608 0
a 1608 545 67
a 608 1545 0
a 1545 608 67
a 545 1609 0
a 1609 545 33
a 609 1545 0
a 1545 609 33
a 545 1623 0
a 1623 545 50
a 623 1545 0
a 1545 623 50
a 545 1624 0
a 1624 545 67
a 624 1545 0
a 1545 624 67
a 545 1625 0
a 1625 545 83
a 625 1545 0
a 1545 625 83
a 545 1626 0
a 1626 545 67
a 626 1545 0
a 1545 626 67
a 545 1627 0
a 1627 545 50
a 627 1545 0
a 1545 627 50
a 545 1628 0
a 1628 545 33
a 628 1545 0
a 1545 628 33
a 545 1629 0
a 1629 545 17
a 629 1545 0
a 1545 629 17
a 546 1547 0
a 1547 546 229
a 547 1546 0
a 1546 547 229
a 546 1548 0
a 1548 546 250
a 548 1546 0
a 1546 548 250
a 546 1549 0
a 1549 546 167
a 549 1546 0
a 1546 549 167
a 546 1550 0
a 1550 546 83
a 550 1546 0
a 1546 550 83
a 546 1563 0
a 1563 546 133
a 563 1546 0
a 1546 563 133
a 546 1564 0
a 1564 546 200
a 564 1546 0
a 1546 564 200
a 546 1565 0
a 1565 546 267
a 565 1546 0
a 1546 565 267
a 546 1566 0
a 1566 546 229
a 566 1546 0
a 1546 566 229
a 546 1567 0
a 1567 546 267
a 567 1546 0
a 1546 567 267
a 546 1568 0
a 1568 546 200
a 568 1546 0
a 1546 568 200
a 546 1569 0
a 1569 546 133
a 569 1546 0
a 1546 569 133
a 546 1570 0
a 1570 546 67
a 570 1546 0
a 1546 570 67
a 546 1583 0
a 1583 546 100
a 583 1546 0
a 1546 583 100
a 546 1584 0
a 1584 546 150
a 584 1546 0
a 1546 584 150
a 546 1585 0
a 1585 546 200
a 585 1546 0
a 1546 585 200
a 546 1586 0
a 1586 546 250
a 586 1546 0
a 1546 586 250
a 546 1587 0
a 1587 546 200
a 587 1546 0
a 1546 587 200
a 546 1588 0
a 1588 546 150
a 588 1546 0
a 1546 588 150
a 546 1589 0
a 1589 546 100
a 589 1546 0
a 1546 589 100
a 546 1590 0
a 1590 546 50
a 590 1546 0
a 1546 590 50
a 546 1603 0
a 1603 546 67
a 603 1546 0
a 1546 603 67
a 546 1604 0
a 1604 546 100
a 604 1546 0
a 1546 604 100
a 546 1605 0
a 1605 546 133
a 605 1546 0
a 1546 605 133
a 546 1606 0
a 1606 546 167
a 606 1546 0
a 1546 606 167
a 546 1607 0
a 1607 546 133
a 607 1546 0
a 1546 607 133
a 546 1608 0
a 1608 546 100
a 608 1546 0
a 1546 608 100
a 546 1609 0
a 1609 546 67
a 609 1546 0
a 1546 609 67
a 546 1610 0
a 1610 546 33
a 610 1546 0
a 1546 610 33
a 546 1623 0
a 1623 546 33
a 623 1546 0
a 1546 623 33
a 546 1624 0
a 1624 546 50
a 624 1546 0
a 1546 624 50
a 546 1625 0
a 1625 546 67
a 625 1546 0
a 1546 625 67
a 546 1626 0
a 1626 546 83
a 626 1546 0
a 1546 626 83
a 546 1627 0
a 1627 546 67
a 627 1546 0
a 1546 627 67
a 546 1628 0
a 1628 546 50
a 628 1546 0
a 1546 628 50
a 546 1629 0
a 1629 546 33
a 629 1546 0
a 1546 629 33
a 546 1630 0
a 1630 546 17
a 630 1546 0
a 1546 630 17
a 547 1548 0
a 1548 547 229
a 548 1547 0
a 1547 548 229
a 547 1549 0
a 1549 547 250
a 549 1547 0
a 1547 549 250
a 547 1550 0
a 1550 547 167
a 550 1547 0
a 1547 550 167
a 547 1551 0
a 1551 547 83
a 551 1547 0
a 1547 551 83
a 547 1563 0
a 1563 547 67
a 563 1547 0
a 1547 563 67
a 547 1564 0
a 1564 547 133
a 564 1547 0
a 1547 564 133
a 547 1565 0
a 1565 547 200
a 565 1547 0
a 1547 565 200
a 547 1566 0
a 1566 547 267
a 566 1547 0
a 1547 566 267
a 547 1567 0
a 1567 547 229
a 567 1547 0
a 1547 567 229
a 547 1568 0
a 1568 547 267
a 568 1547 0
a 1547 568 267
a 547 1569 0
a 1569 547 200
a 569 1547 0
a 1547 569 200
a 547 1570 0
a 1570 547 133
a 570 1547 0
a 1547 570 133
a 547 1571 0
a 1571 547 67
a 571 1547 0
a 1547 571 67
a 547 1583 0
a 1583 547 50
a 583 1547 0
a 1547 583 50
a 547 1584 0
a 1584 547 100
a 584 1547 0
a 1547 584 100
a 547 1585 0
a 1585 547 150
a 585 1547 0
a 1547 585 150
a 547 1586 0
a 1586 547 200
a 586 1547 0
a 1547 586 200
a 547 1587 0
a 1587 547 250
a 587 1547 0
a 1547 587 250
a 547 1588 0
a 1588 547 200
a 588 1547 0
a 1547 588 200
a 547 1589 0
a 1589 547 150
a 589 1547 0
a 1547 589 150
a 547 1590 0
a 1590 547 100
a 590 1547 0
a 1547 590 100
a 547 1591 0
a 1591 547 50
a 591 1547 0
a 1547 591 50
a 547 1603 0
a 1603 547 33
a 603 1547 0
a 1547 603 33
a 547 1604 0
a 1604 547 67
a 604 1547 0
a 1547 604 67
a 547 1605 0
a 1605 547 100
a 605 1547 0
a 1547 605 100
a 547 1606 0
a 1606 547 133
a 606 1547 0
a 1547 606 133
a 547 1607 0
a 1607 547 167
a 607 1547 0
a 1547 607 167
a 547 1608 0
a 1608 547 133
a 608 1547 0
a 1547 608 133
a 547 1609 0
a 1609 547 100
a 609 1547 0
a 1547 609 100
a 547 1610 0
a 1610 547 67
a 610 1547 0
a 1547 610 67
a 547 1611 0
a 1611 547 33
a 611 1547 0
a 1547 611 33
a 547 1623 0
a 1623 547 17
a 623 1547 0
a 1547 623 17
a 547 1624 0
a 1624 547 33
a 624 1547 0
a 1547 624 33
a 547 1625 0
a 1625 547 50
a 625 1547 0
a 1547 625 50
a 547 1626 0
a 1626 547 67
a 626 1547 0
a 1547 626 67
a 547 1627 0
a 1627 547 83
a 627 1547 0
a 1547 627 83
a 547 1628 0
a 1628 547 67
a 628 1547 0
a 1547 628 67
a 547 1629 0
a 1629 547 50
a 629 1547 0
a 1547 629 50
a 547 1630 0
a 1630 547 33
a 630 1547 0
a 1547 630 33
a 547 1631 0
a 1631 547 17
a 631 1547 0
a 1547 631 17
a 548 1549 0
a 1549 548 229
a 549 1548 0
a 1548 549 229
a 548 1550 0
a 1550 548 250
a 550 1548 0
a 1548 550 250
a 548 1551 0
a 1551 548 167
a 551 1548 0
a 1548 551 167
a 548 1552 0
a 1552 548 83
a 552 1548 0
a 1548 552 83
a 548 1564 0
a 1564 548 67
a 564 1548 0
a 1548 564 67
a 548 1565 0
a 1565 548 133
a 565 1548 0
a 1548 565 133
a 548 1566 0
a 1566 548 200
a 566 1548 0
a 1548 566 200
a 548 1567 0
a 1567 548 267
a 567 1548 0
a 1548 567 267
a 548 1568 0
a 1568 548 229
a 568 1548 0
a 1548 568 229
a 548 1569 0
a 1569 548 267
a 569 1548 0
a 1548 569 267
a 548 1570 0
a 1570 548 200
a 570 1548 0
a 1548 570 200
a 548 1571 0
a 1571 548 133
a 571 1548 0
a 1548 571 133
a 548 1572 0
a 1572 548 67
a 572 1548 0
a 1548 572 67
a 548 1584 0
a 1584 548 50
a 584 1548 0
a 1548 584 50
a 548 1585 0
a 1585 548 100
a 585 1548 0
a 1548 585 100
a 548 1586 0
a 1586 548 150
a 586 1548 0
a 1548 586 150
a 548 1587 0
a 1587 548 200
a 587 1548 0
a 1548 587 200
a 548 1588 0
a 1588 548 250
a 588 1548 0
a 1548 588 250
a 548 1589 0
a 1589 548 200
a 589 1548 0
a 1548 589 200
a 548 1590 0
a 1590 548 150
a 590 1548 0
a 1548 590 150
a 548 1591 0
a 1591 548 100
a 591 1548 0
a 1548 591 100
a 548 1592 0
a 1592 548 50
a 592 1548 0
a 1548 592 50
a 548 1604 0
a 1604 548 33
a 604 1548 0
a 1548 604 33
a 548 1605 0
a 1605 548 67
a 605 1548 0
a 1548 605 67
a 548 1606 0
a 1606 548 100
a 606 1548 0
a 1548 606 100
a 548 1607 0
a 1607 548 133
a 607 1548 0
a 1548 607 133
a 548 1608 0
a 1608 548 167
a 608 1548 0
a 1548 608 167
a 548 1609 0
a 1609 548 133
a 609 1548 0
a 1548 609 133
a 548 1610 0
a 1610 548 100
a 610 1548 0
a 1548 610 100
a 548 1611 0
a 1611 548 67
a 611 1548 0
a 1548 611 67
a 548 1612 0
a 1612 548 33
a 612 1548 0
a 1548 612 33
a 548 1624 0
a 1624 548 17
a 624 1548 0
a 1548 624 17
a 548 1625 0
a 1625 548 33
a 625 1548 0
a 1548 625 33
a 548 1626 0
a 1626 548 50
a 626 1548 0
a 1548 626 50
a 548 1627 0
a 1627 548 67
a 627 1548 0
a 1548 627 67
a 548 1628 0
a 1628 548 83
a 628 1548 0
a 1548 628 83
a 548 1629 0
a 1629 548 67
a 629 1548 0
a 1548 629 67
a 548 1630 0
a 1630 548 50
a 630 1548 0
a 1548 630 50
a 548 1631 0
a 1631 548 33
a 631 1548 0
a 1548 631 33
a 548 1632 0
a 1632 548 17
a 632 1548 0
a 1548 632 17
a 549 1550 0
a 1550 549 229
a 550 1549 0
a 1549 550 229
a 549 1551 0
a 1551 549 250
a 551 1549 0
a 1549 551 250
a 549 1552 0
a 1552 549 167
a 552 1549 0
a 1549 552 167
a 549 1553 0
a 1553 549 83
a 553 1549 0
a 1549 553 83
a 549 1565 0
a 1565 549 67
a 565 1549 0
a 1549 565 67
a 549 1566 0
a 1566 549 133
a 566 1549 0
a 1549 566 133
a 549 1567 0
a 1567 549 200
a 567 1549 0
a 1549 567 200
a 549 1568 0
a 1568 549 267
a 568 1549 0
a 1549 568 267
a 549 1569 0
a 1569 549 229
a 569 1549 0
a 1549 569 229
a 549 1570 0
a 1570 549 267
a 570 1549 0
a 1549 570 267
a 549 1571 0
a 1571 549 200
a 571 1549 0
a 1549 571 200
a 549 1572 0
a 1572 549 133
a 572 1549 0
a 1549 572 133
a 549 1573 0
a 1573 549 67
a 573 1549 0
a 1549 573 67
a 549 1585 0
a 1585 549 50
a 585 1549 0
a 1549 585 50
a 549 1586 0
a 1586 549 100
a 586 1549 0
a 1549 586 100
a 549 1587 0
a 1587 549 150
a 587 1549 0
a 1549 587 150
a 549 1588 0
a 1588 549 200
a 588 1549 0
a 1549 588 200
a 549 1589 0
a 1589 549 250
a 589 1549 0
a 1549 589 250
a 549 1590 0
a 1590 549 200
a 590 1549 0
a 1549 590 200
a 549 1591 0
a 1591 549 150
a 591 1549 0
a 1549 591 150
a 549 1592 0
a 1592 549 100
a 592 1549 0
a 1549 592 100
a 549 1593 0
a 1593 549 50
a 593 1549 0
a 1549 593 50
a 549 1605 0
a 1605 549 33
a 605 1549 0
a 1549 605 33
a 549 1606 0
a 1606 549 67
a 606 1549 0
a 1549 606 67
a 549 1607 0
a 1607 549 100
a 607 1549 0
a 1549 607 100
a 549 1608 0
a 1608 549 133
a 608 1549 0
a 1549 608 133
a 549 1609 0
a 1609 549 167
a 609 1549 0
a 1549 609 167
a 549 1610 0
a 1610 549 133
a 610 1549 0
a 1549 610 133
a 549 1611 0
a 1611 549 100
a 611 1549 0
a 1549 611 100
a 549 1612 0
a 1612 549 67
a 612 1549 0
a 1549 612 67
a 549 1613 0
a 1613 549 33
a 613 1549 0
a 1549 613 33
a 549 1625 0
a 1625 549 17
a 625 1549 0
a 1549 625 17
a 549 1626 0
a 1626 549 33
a 626 1549 0
a 1549 626 33
a 549 1627 0
a 1627 549 50
a 627 1549 0
a 1549 627 50
a 549 1628 0
a 1628 549 67
a 628 1549 0
a 1549 628 67
a 549 1629 0
a 1629 549 83
a 629 1549 0
a 1549 629 83
a 549 1630 0
a 1630 549 67
a 630 1549 0
a 1549 630 67
a 549 1631 0
a 1631 549 50
a 631 1549 0
a 1549 631 50
a 549 1632 0
a 1632 549 33
a 632 1549 0
a 1549 632 33
a 549 1633 0
a 1633 549 17
a 633 1549 0
a 1549 633 17
a 550 1551 0
a 1551 550 229
a 551 1550 0
a 1550 551 229
a 550 1552 0
a 1552 550 250
a 552 1550 0
a 1550 552 250
a 550 1553 0
a 1553 550 167
a 553 1550 0
a 1550 553 167
a 550 1554 0
a 1554 550 83
a 554 1550 0
a 1550 554 83
a 550 1566 0
a 1566 550 67
a 566 1550 0
a 1550 566 67
a 550 1567 0
a 1567 550 133
a 567 1550 0
a 1550 567 133
a 550 1568 0
a 1568 550 200
a 568 1550 0
a 1550 568 200
a 550 1569 0
a 1569 550 267
a 569 1550 0
a 1550 569 267
a 550 1570 0
a 1570 550 229
a 570 1550 0
a 1550 570 229
a 550 1571 0
a 1571 550 267
a 571 1550 0
a 1550 571 267
a 550 1572 0
a 1572 550 200
a 572 1550 0
a 1550 572 200
a 550 1573 0
a 1573 550 133
a 573 1550 0
a 1550 573 133
a 550 1574 0
a 1574 550 67
a 574 1550 0
a 1550 574 67
a 550 1586 0
a 1586 550 50
a 586 1550 0
a 1550 586 50
a 550 1587 0
a 1587 550 100
a 587 1550 0
a 1550 587 100
a 550 1588 0
a 1588 550 150
a 588 1550 0
a 1550 588 150
a 550 1589 0
a 1589 550 200
a 589 1550 0
a 1550 589 200
a 550 1590 0
a 1590 550 250
a 590 1550 0
a 1550 590 250
a 550 1591 0
a 1591 550 200
a 591 1550 0
a 1550 591 200
a 550 1592 0
a 1592 550 150
a 592 1550 0
a 1550 592 150
a 550 1593 0
a 1593 550 100
a 593 1550 0
a 1550 593 100
a 550 1594 0
a 1594 550 50
a 594 1550 0
a 1550 594 50
a 550 1606 0
a 1606 550 33
a 606 1550 0
a 1550 606 33
a 550 1607 0
a 1607 550 67
a 607 1550 0
a 1550 607 67
a 550 1608 0
a 1608 550 100
a 608 1550 0
a 1550 608 100
a 550 1609 0
a 1609 550 133
a 609 1550 0
a 1550 609 133
a 550 1610 0
a 1610 550 167
a 610 1550 0
a 1550 610 167
a 550 1611 0
a 1611 550 133
a 611 1550 0
a 1550 611 133
a 550 1612 0
a 1612 550 100
a 612 1550 0
a 1550 612 100
a 550 1613 0
a 1613 550 67
a 613 1550 0
a 1550 613 67
a 550 1614 0
a 1614 550 33
a 614 1550 0
a 1550 614 33
a 550 1626 0
a 1626 550 17
a 626 1550 0
a 1550 626 17
a 550 1627 0
a 1627 550 33
a 627 1550 0
a 1550 627 33
a 550 1628 0
a 1628 550 50
a 628 1550 0
a 1550 628 50
a 550 1629 0
a 1629 550 67
a 629 1550 0
a 1550 629 67
a 550 1630 0
a 1630 550 83
a 630 1550 0
a 1550 630 83
a 550 1631 0
a 1631 550 67
a 631 1550 0
a 1550 631 67
a 550 1632 0
a 1632 550 50
a 632 1550 0
a 1550 632 50
a 550 1633 0
a 1633 550 33
a 633 1550 0
a 1550 633 33
a 550 1634 0
a 1634 550 17
a 634 1550 0
a 1550 634 17
a 551 1552 0
a 1552 551 229
a 552 1551 0
a 1551 552 229
a 551 1553 0
a 1553 551 250
a 553 1551 0
a 1551 553 250
a 551 1554 0
a 1554 551 167
a 554 1551 0
a 1551 554 167
a 551 1555 0
a 1555 551 83
a 555 1551 0
a 1551 555 83
a 551 1567 0
a 1567 551 67
a 567 1551 0
a 1551 567 67
a 551 1568 0
a 1568 551 133
a 568 1551 0
a 1551 568 133
a 551 1569 0
a 1569 551 200
a 569 1551 0
a 1551 569 200
a 551 1570 0
a 1570 551 267
a 570 1551 0
a 1551 570 267
a 551 1571 0
a 1571 551 229
a 571 1551 0
a 1551 571 229
a 551 1572 0
a 1572 551 267
a 572 1551 0
a 1551 572 267
a 551 1573 0
a 1573 551 200
a 573 1551 0
a 1551 573 200
a 551 1574 0
a 1574 551 133
a 574 1551 0
a 1551 574 133
a 551 1575 0
a 1575 551 67
a 575 1551 0
a 1551 575 67
a 551 1587 0
a 1587 551 50
a 587 1551 0
a 1551 587 50
a 551 1588 0
a 1588 551 100
a 588 1551 0
a 1551 588 100
a 551 1589 0
a 1589 551 150
a 589 1551 0
a 1551 589 150
a 551 1590 0
a 1590 551 200
a 590 1551 0
a 1551 590 200
a 551 1591 0
a 1591 551 250
a 591 1551 0
a 1551 591 250
a 551 1592 0
a 1592 551 200
a 592 1551 0
a 1551 592 200
a 551 1593 0
a 1593 551 150
a 593 1551 0
a 1551 593 150
a 551 1594 0
a 1594 551 100
a 594 1551 0
a 1551 594 100
a 551 1595 0
a 1595 551 50
a 595 1551 0
a 1551 595 50
a 551 1607 0
a 1607 551 33
a 607 1551 0
a 1551 607 33
a 551 1608 0
a 1608 551 67
a 608 1551 0
a 1551 608 67
a 551 1609 0
a 1609 551 100
a 609 1551 0
a 1551 609 100
a 551 1610 0
a 1610 551 133
a 610 1551 0
a 1551 610 133
a 551 1611 0
a 1611 551 167
a 611 1551 0
a 1551 611 167
a 551 1612 0
a 1612 551 133
a 612 1551 0
a 1551 612 133
a 551 1613 0
a 1613 551 100
a 613 1551 0
a 1551 613 100
a 551 1614 0
a 1614 551 67
a 614 1551 0
a 1551 614 67
a 551 1615 0
a 1615 551 33
a 615 1551 0
a 1551 615 33
a 551 1627 0
a 1627 551 17
a 627 1551 0
a 1551 627 17
a 551 1628 0
a 1628 551 33
a 628 1551 0
a 1551 628 33
a 551 1629 0
a 1629 551 50
a 629 1551 0
a 1551 629 50
a 551 1630 0
a 1630 551 67
a 630 1551 0
a 1551 630 67
a 551 1631 0
a 1631 551 83
a 631 1551 0
a 1551 631 83
a 551 1632 0
a 1632 551 67
a 632 1551 0
a 1551 632 67
a 551 1633 0
a 1633 551 50
a 633 1551 0
a 1551 633 50
a 551 1634 0
a 1634 551 33
a 634 1551 0
a 1551 634 33
a 551 1635 0
a 1635 551 17
a 635 1551 0
a 1551 635 17
a 552 1553 0
a 1553 552 229
a 553 1552 0
a 1552 553 229
a 552 1554 0
a 1554 552 250
a 554 1552 0
a 1552 554 250
a 552 1555 0
a 1555 552 167
a 555 1552 0
a 1552 555 167
a 552 1556 0
a 1556 552 83
a 556 1552 0
a 1552 556 83
a 552 1568 0
a 1568 552 67
a 568 1552 0
a 1552 568 67
a 552 1569 0
a 1569 552 133
a 569 1552 0
a 1552 569 133
a 552 1570 0
a 1570 552 200
a 570 1552 0
a 1552 570 200
a 552 1571 0
a 1571 552 267
a 571 1552 0
a 1552 571 267
a 552 1572 0
a 1572 552 229
a 572 1552 0
a 1552 572 229
a 552 1573 0
a 1573 552 267
a 573 1552 0
a 1552 573 267
a 552 1574 0
a 1574 552 200
a 574 1552 0
a 1552 574 200
a 552 1575 0
a 1575 552 133
a 575 1552 0
a 1552 575 133
a 552 1576 0
a 1576 552 67
a 576 1552 0
a 1552 576 67
a 552 1588 0
a 1588 552 50
a 588 1552 0
a 1552 588 50
a 552 1589 0
a 1589 552 100
a 589 1552 0
a 1552 589 100
a 552 1590 0
a 1590 552 150
a 590 1552 0
a 1552 590 150
a 552 1591 0
a 1591 552 200
a 591 1552 0
a 1552 591 200
a 552 1592 0
a 1592 552 250
a 592 1552 0
a 1552 592 250
a 552 1593 0
a 1593 552 200
a 593 1552 0
a 1552 593 200
a 552 1594 0
a 1594 552 150
a 594 1552 0
a 1552 594 150
a 552 1595 0
a 1595 552 100
a 595 1552 0
a 1552 595 100
a 552 1596 0
a 1596 552 50
a 596 1552 0
a 1552 596 50
a 552 1608 0
a 1608 552 33
a 608 1552 0
a 1552 608 33
a 552 1609 0
a 1609 552 67
a 609 1552 0
a 1552 609 67
a 552 1610 0
a 1610 552 100
a 610 1552 0
a 1552 610 100
a 552 1611 0
a 1611 552 133
a 611 1552 0
a 1552 611 133
a 552 1612 0
a 1612 552 167
a 612 1552 0
a 1552 612 167
a 552 1613 0
a 1613 552 133
a 613 1552 0
a 1552 613 133
a 552 1614 0
a 1614 552 100
a 614 1552 0
a 1552 614 100
a 552 1615 0
a 1615 552 67
a 615 1552 0
a 1552 615 67
a 552 1616 0
a 1616 552 33
a 616 1552 0
a 1552 616 33
a 552 1628 0
a 1628 552 17
a 628 1552 0
a 1552 628 17
a 552 1629 0
a 1629 552 33
a 629 1552 0
a 1552 629 33
a 552 1630 0
a 1630 552 50
a 630 1552 0
a 1552 630 50
a 552 1631 0
a 1631 552 67
a 631 1552 0
a 1552 631 67
a 552 1632 0
a 1632 552 83
a 632 1552 0
a 1552 632 83
a 552 1633 0
a 1633 552 67
a 633 1552 0
a 1552 633 67
a 552 1634 0
a 1634 552 50
a 634 1552 0
a 1552 634 50
a 552 1635 0
a 1635 552 33
a 635 1552 0
a 1552 635 33
a 552 1636 0
a 1636 552 17
a 636 1552 0
a 1552 636 17
a 553 1554 0
a 1554 553 229
a 554 1553 0
a 1553 554 229
a 553 1555 0
a 1555 553 250
a 555 1553 0
a 1553 555 250
a 553 1556 0
a 1556 553 167
a 556 1553 0
a 1553 556 167
a 553 1557 0
a 1557 553 83
a 557 1553 0
a 1553 557 83
a 553 1569 0
a 1569 553 67
a 569 1553 0
a 1553 569 67
a 553 1570 0
a 1570 553 133
a 570 1553 0
a 1553 570 133
a 553 1571 0
a 1571 553 200
a 571 1553 0
a 1553 571 200
a 553 1572 0
a 1572 553 267
a 572 1553 0
a 1553 572 267
a 553 1573 0
a 1573 553 229
a 573 1553 0
a 1553 573 229
a 553 1574 0
a 1574 553 267
a 574 1553 0
a 1553 574 267
a 553 1575 0
a 1575 553 200
a 575 1553 0
a 1553 575 200
a 553 1576 0
a 1576 553 133
a 576 1553 0
a 1553 576 133
a 553 1577 0
a 1577 553 67
a 577 1553 0
a 1553 577 67
a 553 1589 0
a 1589 553 50
a 589 1553 0
a 1553 589 50
a 553 1590 0
a 1590 553 100
a 590 1553 0
a 1553 590 100
a 553 1591 0
a 1591 553 150
a 591 1553 0
a 1553 591 150
a 553 1592 0
a 1592 553 200
a 592 1553 0
a 1553 592 200
a 553 1593 0
a 1593 553 250
a 593 1553 0
a 1553 593 250
a 553 1594 0
a 1594 553 200
a 594 1553 0
a 1553 594 200
a 553 1595 0
a 1595 553 150
a 595 1553 0
a 1553 595 150
a 553 1596 0
a 1596 553 100
a 596 1553 0
a 1553 596 100
a 553 1597 0
a 1597 553 50
a 597 1553 0
a 1553 597 50
a 553 1609 0
a 1609 553 33
a 609 1553 0
a 1553 609 33
a 553 1610 0
a 1610 553 67
a 610 1553 0
a 1553 610 67
a 553 1611 0
a 1611 553 100
a 611 1553 0
a 1553 611 100
a 553 1612 0
a 1612 553 133
a 612 1553 0
a 1553 612 133
a 553 1613 0
a 1613 553 167
a 613 1553 0
a 1553 613 167
a 553 1614 0
a 1614 553 133
a 614 1553 0
a 1553 614 133
a 553 1615 0
a 1615 553 100
a 615 1553 0
a 1553 615 100
a 553 1616 0
a 1616 553 67
a 616 1553 0
a 1553 616 67
a 553 1617 0
a 1617 553 33
a 617 1553 0
a 1553 617 33
a 553 1629 0
a 1629 553 17
a 629 1553 0
a 1553 629 17
a 553 1630 0
a 1630 553 33
a 630 1553 0
a 1553 630 33
a 553 1631 0
a 1631 553 50
a 631 1553 0
a 1553 631 50
a 553 1632 0
a 1632 553 67
a 632 1553 0
a 1553 632 67
a 553 1633 0
a 1633 553 83
a 633 1553 0
a 1553 633 83
a 553 1634 0
a 1634 553 67
a 634 1553 0
a 1553 634 67
a 553 1635 0
a 1635 553 50
a 635 1553 0
a 1553 635 50
a 553 1636 0
a 1636 553 33
a 636 1553 0
a 1553 636 33
a 553 1637 0
a 1637 553 17
a 637 1553 0
a 1553 637 17
a 554 1555 0
